HOSPITAL_ID,PAYOR1,APRDRG,SEVERITY,PATS,PWC,TD,TC,XC,XD
113,1,691,1,1,1,7,41132,41132,7
113,1,691,2,3,3,15,145755,48585,5
113,1,691,3,12,12,87,1215272,101272.6667,7.25
113,1,691,4,3,3,36,546728,182242.6667,12
113,1,694,1,1,1,2,21193,21193,2
113,1,694,2,1,1,1,24893,24893,1
113,1,694,3,3,3,22,259356,86452,7.33
113,1,694,4,1,1,3,42913,42913,3
113,1,696,2,4,4,17,243303,60825.75,4.25
113,1,710,2,3,3,17,326216,108738.6667,5.67
113,1,710,3,10,10,88,1373080,137308,8.8
113,1,710,4,32,32,492,9542539,298204.3438,15.38
113,1,711,1,2,2,10,113157,56578.5,5
113,1,711,2,1,1,11,94617,94617,11
113,1,711,3,2,2,16,322141,161070.5,8
113,1,711,4,1,1,35,381804,381804,35
113,1,720,1,4,4,12,163353,40838.25,3
113,1,720,2,63,63,297,3252389,51625.2222,4.71
113,1,720,3,226,226,1471,16365264,72412.6726,6.51
113,1,720,4,236,236,2206,30769755,130380.3178,9.35
113,1,721,1,1,1,2,43465,43465,2
113,1,721,2,3,3,16,208415,69471.6667,5.33
113,1,721,3,9,9,68,711180,79020,7.56
113,1,721,4,15,15,188,2396760,159784,12.53
113,1,722,3,1,1,3,43935,43935,3
113,1,723,1,1,1,1,63774,63774,1
113,1,723,2,3,3,13,139870,46623.3333,4.33
113,1,723,3,2,2,6,96212,48106,3
113,1,724,3,1,1,7,97228,97228,7
113,1,751,2,2,2,8,88981,44490.5,4
113,1,756,2,1,1,1,11672,11672,1
113,1,773,3,1,1,9,59168,59168,9
113,1,773,4,1,1,13,223421,223421,13
113,1,774,3,1,1,13,135907,135907,13
113,1,775,2,4,4,14,142885,35721.25,3.5
113,1,775,3,5,5,42,374860,74972,8.4
113,1,775,4,4,4,45,545165,136291.25,11.25
113,1,776,3,1,1,5,80240,80240,5
113,1,792,2,2,2,8,294121,147060.5,4
113,1,792,3,1,1,12,286158,286158,12
113,1,792,4,1,1,30,404528,404528,30
113,1,793,2,7,7,38,691406,98772.2857,5.43
113,1,793,3,3,3,12,367081,122360.3333,4
113,1,794,3,1,1,19,207600,207600,19
113,1,810,2,2,2,4,54806,27403,2
113,1,810,3,3,3,8,115978,38659.3333,2.67
113,1,811,2,3,3,13,155028,51676,4.33
113,1,811,3,2,2,9,115401,57700.5,4.5
113,1,811,4,1,1,5,148238,148238,5
113,1,812,2,3,3,9,135626,45208.6667,3
113,1,812,3,9,9,28,328825,36536.1111,3.11
113,1,812,4,11,11,95,1170569,106415.3636,8.64
113,1,813,2,4,4,13,226347,56586.75,3.25
113,1,813,3,3,3,17,175166,58388.6667,5.67
113,1,815,2,2,2,15,104052,52026,7.5
113,1,815,3,1,1,1,31774,31774,1
113,1,816,2,1,1,4,43190,43190,4
113,1,816,3,1,1,2,50137,50137,2
113,1,817,2,1,1,2,16920,16920,2
113,1,817,4,1,1,3,49559,49559,3
113,1,844,3,1,1,7,74511,74511,7
113,1,850,1,5,5,24,977363,195472.6,4.8
113,1,850,2,6,6,25,1185587,197597.8333,4.17
113,1,850,3,3,3,23,545489,181829.6667,7.67
113,1,861,1,3,3,5,120988,40329.3333,1.67
113,1,861,2,9,9,52,374834,41648.2222,5.78
113,1,861,3,9,9,58,538502,59833.5556,6.44
113,1,862,1,7,7,71,396673,56667.5714,10.14
113,1,862,2,16,16,179,1013128,63320.5,11.19
113,1,862,3,18,18,210,1361786,75654.7778,11.67
113,1,862,4,7,7,54,412356,58908,7.71
113,1,890,4,3,3,22,449149,149716.3333,7.33
113,1,892,3,2,2,23,216315,108157.5,11.5
113,1,894,3,1,1,6,73273,73273,6
113,1,912,2,1,1,7,147848,147848,7
113,1,912,3,1,1,10,181040,181040,10
113,1,912,4,1,1,17,407501,407501,17
113,1,930,3,2,2,14,131015,65507.5,7
113,1,950,2,7,7,24,1003486,143355.1429,3.43
113,1,950,3,2,2,7,284883,142441.5,3.5
113,1,950,4,9,9,102,2556829,284092.1111,11.33
113,1,951,2,3,3,13,235466,78488.6667,4.33
113,1,951,3,19,19,177,3430011,180526.8947,9.32
113,1,951,4,7,7,92,1635391,233627.2857,13.14
113,1,952,1,1,1,2,153625,153625,2
113,1,952,2,2,2,11,205828,102914,5.5
113,1,952,3,3,3,14,224893,74964.3333,4.67
113,1,952,4,5,5,66,921122,184224.4,13.2
113,2,5,4,1,1,35,422838,422838,35
113,2,21,3,1,1,12,367221,367221,12
113,2,22,1,1,1,2,117648,117648,2
113,2,23,3,1,1,16,581193,581193,16
113,2,24,1,1,1,1,74470,74470,1
113,2,26,3,1,1,23,188828,188828,23
113,2,41,2,2,2,5,58908,29454,2.5
113,2,43,1,2,2,5,66317,33158.5,2.5
113,2,44,1,1,1,2,49561,49561,2
113,2,44,3,1,1,8,85139,85139,8
113,2,45,1,2,2,7,77428,38714,3.5
113,2,45,2,4,4,18,277237,69309.25,4.5
113,2,45,3,4,4,11,223755,55938.75,2.75
113,2,45,4,2,2,17,212904,106452,8.5
113,2,47,1,2,2,4,76134,38067,2
113,2,47,2,2,2,10,93333,46666.5,5
113,2,47,3,2,2,10,113167,56583.5,5
113,2,48,1,1,1,1,36449,36449,1
113,2,48,2,3,3,22,221566,73855.3333,7.33
113,2,48,4,1,1,3,62914,62914,3
113,2,49,2,1,1,12,35503,35503,12
113,2,49,3,1,1,8,203410,203410,8
113,2,50,2,1,1,13,75701,75701,13
113,2,51,1,1,1,6,63968,63968,6
113,2,52,3,1,1,3,36695,36695,3
113,2,53,1,2,2,6,83856,41928,3
113,2,53,2,2,2,10,127209,63604.5,5
113,2,53,3,2,2,4,66131,33065.5,2
113,2,53,4,3,3,26,365778,121926,8.67
113,2,54,1,1,1,2,60957,60957,2
113,2,54,2,3,3,18,182081,60693.6667,6
113,2,55,2,3,3,8,112312,37437.3333,2.67
113,2,55,3,1,1,2,22967,22967,2
113,2,58,1,4,4,39,281742,70435.5,9.75
113,2,58,2,4,4,54,321959,80489.75,13.5
113,2,58,4,5,5,40,239415,47883,8
113,2,82,1,1,1,3,46076,46076,3
113,2,113,1,2,2,5,109552,54776,2.5
113,2,113,2,4,4,12,133933,33483.25,3
113,2,114,1,1,1,3,22383,22383,3
113,2,115,3,1,1,10,68479,68479,10
113,2,121,2,3,3,24,541967,180655.6667,8
113,2,130,3,2,2,18,226776,113388,9
113,2,131,2,1,1,4,43771,43771,4
113,2,131,3,1,1,9,93517,93517,9
113,2,133,2,3,3,12,184716,61572,4
113,2,133,3,6,6,27,343926,57321,4.5
113,2,133,4,8,8,55,938001,117250.125,6.88
113,2,134,1,1,1,8,53100,53100,8
113,2,134,2,4,4,20,281590,70397.5,5
113,2,134,3,2,2,10,148818,74409,5
113,2,135,2,2,2,3,77322,38661,1.5
113,2,135,3,1,1,9,48869,48869,9
113,2,136,3,2,2,11,137970,68985,5.5
113,2,137,1,1,1,5,55508,55508,5
113,2,137,2,2,2,7,104888,52444,3.5
113,2,137,3,5,5,32,433836,86767.2,6.4
113,2,137,4,4,4,53,658161,164540.25,13.25
113,2,138,2,5,5,13,120146,24029.2,2.6
113,2,138,4,1,1,7,89741,89741,7
113,2,139,1,3,3,7,63721,21240.3333,2.33
113,2,139,2,5,5,28,257694,51538.8,5.6
113,2,139,3,5,5,20,257931,51586.2,4
113,2,139,4,3,3,23,262960,87653.3333,7.67
113,2,140,1,2,2,4,53805,26902.5,2
113,2,140,2,8,8,26,327496,40937,3.25
113,2,140,3,5,5,23,256931,51386.2,4.6
113,2,140,4,1,1,3,28527,28527,3
113,2,141,1,3,3,6,65649,21883,2
113,2,141,2,4,4,13,197912,49478,3.25
113,2,141,3,1,1,3,32457,32457,3
113,2,141,4,1,1,4,45957,45957,4
113,2,142,3,1,1,2,27732,27732,2
113,2,143,1,1,1,2,18569,18569,2
113,2,143,4,2,2,5,73991,36995.5,2.5
113,2,145,3,2,2,8,79218,39609,4
113,2,161,2,1,1,5,304779,304779,5
113,2,161,4,1,1,11,456623,456623,11
113,2,163,1,1,1,9,557346,557346,9
113,2,163,2,1,1,7,346688,346688,7
113,2,163,3,1,1,5,489735,489735,5
113,2,165,2,1,1,5,308865,308865,5
113,2,166,1,1,1,7,386227,386227,7
113,2,166,3,2,2,16,729799,364899.5,8
113,2,166,4,1,1,17,451688,451688,17
113,2,167,1,1,1,6,351627,351627,6
113,2,169,2,1,1,2,145756,145756,2
113,2,169,3,1,1,19,650775,650775,19
113,2,174,1,5,5,10,725363,145072.6,2
113,2,174,2,8,8,25,1355853,169481.625,3.13
113,2,174,3,2,2,6,376510,188255,3
113,2,175,1,1,1,2,215135,215135,2
113,2,175,2,7,7,20,1117414,159630.5714,2.86
113,2,175,3,1,1,1,164156,164156,1
113,2,175,4,1,1,1,169210,169210,1
113,2,181,1,2,2,4,258089,129044.5,2
113,2,181,2,2,2,5,226182,113091,2.5
113,2,181,3,1,1,7,229760,229760,7
113,2,181,4,1,1,16,322590,322590,16
113,2,182,2,2,2,6,302625,151312.5,3
113,2,182,3,2,2,12,342728,171364,6
113,2,182,4,1,1,10,427801,427801,10
113,2,190,1,1,1,2,60708,60708,2
113,2,190,2,5,5,21,281205,56241,4.2
113,2,190,4,1,1,4,108887,108887,4
113,2,191,1,1,1,2,50253,50253,2
113,2,191,2,2,2,7,143334,71667,3.5
113,2,191,3,1,1,6,100325,100325,6
113,2,192,2,5,5,20,432917,86583.4,4
113,2,192,3,4,4,14,348691,87172.75,3.5
113,2,192,4,2,2,11,201156,100578,5.5
113,2,194,2,9,9,73,641558,71284.2222,8.11
113,2,194,3,7,7,55,590017,84288.1429,7.86
113,2,194,4,6,6,60,523317,87219.5,10
113,2,196,4,1,1,5,183207,183207,5
113,2,197,1,1,1,12,71503,71503,12
113,2,197,2,2,2,6,87854,43927,3
113,2,197,3,3,3,12,159935,53311.6667,4
113,2,198,1,1,1,2,13584,13584,2
113,2,199,1,2,2,6,62535,31267.5,3
113,2,199,2,2,2,4,72396,36198,2
113,2,199,3,2,2,6,84156,42078,3
113,2,201,1,1,1,5,50040,50040,5
113,2,203,1,2,2,2,44064,22032,1
113,2,204,2,1,1,2,40094,40094,2
113,2,220,3,1,1,11,177930,177930,11
113,2,223,1,1,1,2,41479,41479,2
113,2,227,1,1,1,1,40462,40462,1
113,2,227,2,1,1,1,65179,65179,1
113,2,229,2,1,1,8,191368,191368,8
113,2,230,1,1,1,7,77464,77464,7
113,2,230,2,2,2,11,164046,82023,5.5
113,2,231,1,2,2,14,283871,141935.5,7
113,2,231,2,3,3,12,414335,138111.6667,4
113,2,231,3,3,3,33,394323,131441,11
113,2,233,1,3,3,7,171634,57211.3333,2.33
113,2,234,1,4,4,6,237215,59303.75,1.5
113,2,234,2,1,1,2,95948,95948,2
113,2,240,2,2,2,4,55580,27790,2
113,2,240,3,1,1,4,62735,62735,4
113,2,240,4,1,1,12,99572,99572,12
113,2,241,1,4,4,8,173820,43455,2
113,2,241,2,4,4,15,179369,44842.25,3.75
113,2,241,3,2,2,13,218276,109138,6.5
113,2,242,2,1,1,2,34749,34749,2
113,2,242,3,2,2,11,146587,73293.5,5.5
113,2,243,1,1,1,1,32625,32625,1
113,2,243,2,2,2,6,108549,54274.5,3
113,2,243,3,1,1,3,56476,56476,3
113,2,244,1,4,4,11,112025,28006.25,2.75
113,2,244,2,2,2,12,94821,47410.5,6
113,2,244,3,1,1,5,67082,67082,5
113,2,244,4,1,1,3,57075,57075,3
113,2,245,1,2,2,8,85196,42598,4
113,2,245,2,1,1,4,55047,55047,4
113,2,245,3,2,2,14,118768,59384,7
113,2,246,2,1,1,11,91555,91555,11
113,2,247,1,6,6,19,217213,36202.1667,3.17
113,2,247,2,3,3,13,130085,43361.6667,4.33
113,2,247,3,1,1,3,30748,30748,3
113,2,247,4,1,1,9,81288,81288,9
113,2,248,2,3,3,16,157979,52659.6667,5.33
113,2,248,3,3,3,18,170662,56887.3333,6
113,2,248,4,1,1,6,108061,108061,6
113,2,249,1,2,2,5,81649,40824.5,2.5
113,2,249,2,2,2,8,95557,47778.5,4
113,2,252,3,1,1,3,40740,40740,3
113,2,252,4,2,2,20,292188,146094,10
113,2,253,1,2,2,6,103910,51955,3
113,2,253,2,3,3,12,148297,49432.3333,4
113,2,253,3,3,3,18,239708,79902.6667,6
113,2,253,4,1,1,4,56976,56976,4
113,2,254,1,1,1,2,25581,25581,2
113,2,254,2,2,2,9,131913,65956.5,4.5
113,2,254,3,3,3,13,181700,60566.6667,4.33
113,2,263,1,7,7,15,439825,62832.1429,2.14
113,2,263,2,6,6,27,458978,76496.3333,4.5
113,2,263,3,3,3,29,395390,131796.6667,9.67
113,2,263,4,1,1,19,192990,192990,19
113,2,279,2,1,1,2,11393,11393,2
113,2,279,4,1,1,5,114019,114019,5
113,2,280,2,2,2,13,138120,69060,6.5
113,2,280,3,9,9,58,593704,65967.1111,6.44
113,2,280,4,1,1,7,211822,211822,7
113,2,282,1,16,16,52,519727,32482.9375,3.25
113,2,282,2,25,25,150,1383223,55328.92,6
113,2,282,3,12,12,64,732190,61015.8333,5.33
113,2,282,4,3,3,41,491992,163997.3333,13.67
113,2,284,1,1,1,2,39193,39193,2
113,2,284,2,2,2,5,48933,24466.5,2.5
113,2,284,3,2,2,10,124111,62055.5,5
113,2,301,1,1,1,4,108837,108837,4
113,2,304,2,2,2,17,695225,347612.5,8.5
113,2,305,1,1,1,5,57342,57342,5
113,2,305,4,1,1,5,63308,63308,5
113,2,308,1,1,1,2,88924,88924,2
113,2,308,2,3,3,9,257661,85887,3
113,2,308,3,1,1,13,228362,228362,13
113,2,313,2,1,1,2,72756,72756,2
113,2,314,3,1,1,2,37128,37128,2
113,2,321,3,1,1,11,349040,349040,11
113,2,342,2,2,2,11,107439,53719.5,5.5
113,2,344,2,1,1,13,112169,112169,13
113,2,347,1,1,1,2,28825,28825,2
113,2,347,2,1,1,2,32449,32449,2
113,2,349,3,2,2,28,232921,116460.5,14
113,2,351,2,1,1,3,30011,30011,3
113,2,351,3,1,1,3,50250,50250,3
113,2,361,3,1,1,7,100579,100579,7
113,2,364,2,4,4,26,283296,70824,6.5
113,2,364,3,2,2,20,189219,94609.5,10
113,2,364,4,1,1,14,167842,167842,14
113,2,380,2,1,1,8,82856,82856,8
113,2,380,3,3,3,28,260728,86909.3333,9.33
113,2,381,2,1,1,1,13189,13189,1
113,2,383,1,5,5,12,119542,23908.4,2.4
113,2,383,2,13,13,43,413611,31816.2308,3.31
113,2,383,3,5,5,40,422533,84506.6,8
113,2,384,1,1,1,3,13929,13929,3
113,2,385,2,1,1,5,43327,43327,5
113,2,420,2,18,18,52,547614,30423,2.89
113,2,420,3,14,14,61,681961,48711.5,4.36
113,2,420,4,1,1,2,46496,46496,2
113,2,421,3,1,1,6,49463,49463,6
113,2,422,2,2,2,11,110710,55355,5.5
113,2,422,3,1,1,5,64557,64557,5
113,2,424,1,1,1,5,43251,43251,5
113,2,425,1,2,2,4,79487,39743.5,2
113,2,425,3,2,2,8,63286,31643,4
113,2,426,2,1,1,2,24044,24044,2
113,2,426,3,1,1,8,55526,55526,8
113,2,427,2,1,1,2,46283,46283,2
113,2,446,1,2,2,2,101590,50795,1
113,2,446,3,1,1,3,110622,110622,3
113,2,462,1,1,1,6,48931,48931,6
113,2,462,2,1,1,5,74651,74651,5
113,2,463,1,9,9,18,271326,30147.3333,2
113,2,463,2,14,14,36,424731,30337.9286,2.57
113,2,463,3,5,5,23,257090,51418,4.6
113,2,465,1,1,1,4,109752,109752,4
113,2,465,3,1,1,4,50943,50943,4
113,2,466,1,1,1,2,34685,34685,2
113,2,466,2,4,4,11,147292,36823,2.75
113,2,466,3,5,5,35,338438,67687.6,7
113,2,469,1,1,1,4,26766,26766,4
113,2,469,2,5,5,19,216823,43364.6,3.8
113,2,469,3,10,10,88,732631,73263.1,8.8
113,2,469,4,1,1,29,319909,319909,29
113,2,501,1,2,2,8,58277,29138.5,4
113,2,501,2,1,1,5,42679,42679,5
113,2,501,3,1,1,4,49016,49016,4
113,2,513,2,1,1,3,70942,70942,3
113,2,513,3,1,1,3,56368,56368,3
113,2,518,3,1,1,2,76969,76969,2
113,2,519,1,1,1,3,77114,77114,3
113,2,519,2,1,1,2,60585,60585,2
113,2,530,4,2,2,7,76129,38064.5,3.5
113,2,531,2,1,1,2,22512,22512,2
113,2,539,1,10,10,27,383571,38357.1,2.7
113,2,539,2,2,2,5,71730,35865,2.5
113,2,539,3,1,1,3,40971,40971,3
113,2,539,4,1,1,2,40294,40294,2
113,2,540,1,71,71,213,2619539,36894.9155,3
113,2,540,2,32,32,123,1556823,48650.7188,3.84
113,2,540,3,8,8,69,503097,62887.125,8.63
113,2,540,4,1,1,3,45815,45815,3
113,2,541,2,4,4,9,141853,35463.25,2.25
113,2,541,3,1,1,3,30574,30574,3
113,2,541,4,1,1,5,105827,105827,5
113,2,542,1,3,3,8,87676,29225.3333,2.67
113,2,542,2,3,3,6,81576,27192,2
113,2,544,1,1,1,3,118731,118731,3
113,2,546,2,1,1,3,201002,201002,3
113,2,546,3,1,1,9,303742,303742,9
113,2,546,4,1,1,10,144112,144112,10
113,2,560,1,178,178,397,4841774,27200.9775,2.23
113,2,560,2,98,98,242,2864191,29226.4388,2.47
113,2,560,3,9,9,37,338123,37569.2222,4.11
113,2,560,4,1,1,2,31340,31340,2
113,2,561,1,2,2,4,50787,25393.5,2
113,2,561,2,3,3,9,91553,30517.6667,3
113,2,563,2,2,2,5,41787,20893.5,2.5
113,2,564,1,1,1,1,35325,35325,1
113,2,566,1,4,4,6,32317,8079.25,1.5
113,2,566,2,8,8,15,167219,20902.375,1.88
113,2,566,3,2,2,4,57061,28530.5,2
113,2,581,4,1,1,1,24922,24922,1
113,2,591,4,1,1,104,965304,965304,104
113,2,607,2,1,1,40,294844,294844,40
113,2,607,3,1,1,57,525747,525747,57
113,2,609,3,1,1,40,337765,337765,40
113,2,612,1,1,1,20,141828,141828,20
113,2,612,2,3,3,84,672812,224270.6667,28
113,2,612,3,3,3,58,478926,159642,19.33
113,2,614,1,9,9,115,716927,79658.5556,12.78
113,2,614,2,2,2,29,230056,115028,14.5
113,2,614,3,1,1,26,181874,181874,26
113,2,621,1,1,1,10,70793,70793,10
113,2,622,1,3,3,17,143635,47878.3333,5.67
113,2,622,2,3,3,30,221836,73945.3333,10
113,2,622,4,1,1,75,696780,696780,75
113,2,625,1,2,2,9,50933,25466.5,4.5
113,2,626,1,5,5,10,34734,6946.8,2
113,2,626,2,9,9,65,392489,43609.8889,7.22
113,2,626,3,9,9,80,494847,54983,8.89
113,2,633,1,5,5,11,56991,11398.2,2.2
113,2,633,2,4,4,15,89361,22340.25,3.75
113,2,633,3,1,1,22,139614,139614,22
113,2,634,1,3,3,15,123989,41329.6667,5
113,2,634,2,6,6,46,334430,55738.3333,7.67
113,2,634,3,2,2,13,148142,74071,6.5
113,2,634,4,1,1,21,285871,285871,21
113,2,639,1,4,4,16,81141,20285.25,4
113,2,639,2,4,4,37,237522,59380.5,9.25
113,2,639,3,1,1,43,283487,283487,43
113,2,640,1,289,289,578,1924147,6657.9481,2
113,2,640,2,74,74,190,780194,10543.1622,2.57
113,2,640,3,23,23,92,479953,20867.5217,4
113,2,660,3,2,2,8,94865,47432.5,4
113,2,661,3,1,1,4,45820,45820,4
113,2,662,1,1,1,3,29562,29562,3
113,2,662,2,4,4,17,199493,49873.25,4.25
113,2,662,3,6,6,58,497942,82990.3333,9.67
113,2,663,1,2,2,5,64071,32035.5,2.5
113,2,663,2,3,3,6,117314,39104.6667,2
113,2,663,3,2,2,3,46181,23090.5,1.5
113,2,663,4,1,1,5,54557,54557,5
113,2,680,3,1,1,8,360564,360564,8
113,2,694,3,1,1,4,66661,66661,4
113,2,710,3,4,4,37,523664,130916,9.25
113,2,710,4,7,7,101,1770956,252993.7143,14.43
113,2,711,3,1,1,7,84703,84703,7
113,2,711,4,1,1,20,218888,218888,20
113,2,720,1,5,5,14,165285,33057,2.8
113,2,720,2,22,22,91,1001806,45536.6364,4.14
113,2,720,3,19,19,92,1091192,57431.1579,4.84
113,2,720,4,25,25,246,3604887,144195.48,9.84
113,2,721,1,2,2,3,37057,18528.5,1.5
113,2,721,4,2,2,24,235268,117634,12
113,2,722,2,1,1,1,7804,7804,1
113,2,723,2,1,1,3,52652,52652,3
113,2,724,3,1,1,4,34072,34072,4
113,2,756,2,2,2,5,131707,65853.5,2.5
113,2,770,1,2,2,3,42296,21148,1.5
113,2,770,2,1,1,5,49452,49452,5
113,2,770,3,2,2,5,85106,42553,2.5
113,2,773,2,4,4,16,130836,32709,4
113,2,773,3,4,4,24,243194,60798.5,6
113,2,775,1,6,6,20,162871,27145.1667,3.33
113,2,775,2,17,17,63,619849,36461.7059,3.71
113,2,775,3,15,15,68,794883,52992.2,4.53
113,2,775,4,1,1,7,92981,92981,7
113,2,776,3,1,1,3,45657,45657,3
113,2,812,1,5,5,12,135710,27142,2.4
113,2,812,2,5,5,12,137370,27474,2.4
113,2,812,3,5,5,39,367374,73474.8,7.8
113,2,812,4,8,8,34,559001,69875.125,4.25
113,2,813,2,1,1,8,72432,72432,8
113,2,816,2,3,3,5,75418,25139.3333,1.67
113,2,816,3,3,3,7,115367,38455.6667,2.33
113,2,816,4,1,1,5,144653,144653,5
113,2,817,1,4,4,10,115506,28876.5,2.5
113,2,817,2,7,7,50,259279,37039.8571,7.14
113,2,817,3,2,2,13,99777,49888.5,6.5
113,2,817,4,1,1,4,74751,74751,4
113,2,843,2,1,1,3,41658,41658,3
113,2,861,1,1,1,9,128253,128253,9
113,2,861,2,1,1,1,18435,18435,1
113,2,862,2,3,3,20,121253,40417.6667,6.67
113,2,862,3,1,1,13,78171,78171,13
113,2,862,4,1,1,15,92536,92536,15
113,2,892,3,1,1,3,18382,18382,3
113,2,950,3,1,1,6,89225,89225,6
113,2,951,2,1,1,1,41747,41747,1
113,2,951,4,2,2,13,308508,154254,6.5
113,2,952,2,1,1,7,115257,115257,7
113,2,956,0,16,16,229,1726129,107883.0625,14.31
113,3,48,1,1,1,3,42579,42579,3
113,3,58,3,1,1,3,29657,29657,3
113,3,130,4,1,1,5,136449,136449,5
113,3,133,2,1,1,7,85151,85151,7
113,3,133,3,1,1,4,84931,84931,4
113,3,139,1,1,1,5,85551,85551,5
113,3,139,2,1,1,3,23593,23593,3
113,3,139,3,1,1,3,25787,25787,3
113,3,140,2,1,1,3,31426,31426,3
113,3,142,1,1,1,1,24524,24524,1
113,3,144,2,1,1,4,65716,65716,4
113,3,166,3,1,1,8,393926,393926,8
113,3,190,1,1,1,1,14853,14853,1
113,3,192,2,2,2,9,156110,78055,4.5
113,3,192,3,2,2,16,186685,93342.5,8
113,3,194,3,2,2,16,154820,77410,8
113,3,196,3,1,1,1,22837,22837,1
113,3,198,2,1,1,2,20512,20512,2
113,3,201,1,1,1,1,19367,19367,1
113,3,201,2,1,1,3,35654,35654,3
113,3,203,1,1,1,1,32171,32171,1
113,3,203,3,1,1,1,31898,31898,1
113,3,230,4,1,1,22,347359,347359,22
113,3,234,1,3,3,4,176649,58883,1.33
113,3,241,2,1,1,5,50171,50171,5
113,3,247,1,2,2,8,63543,31771.5,4
113,3,249,2,1,1,1,21481,21481,1
113,3,253,2,1,1,3,40646,40646,3
113,3,263,1,2,2,3,144727,72363.5,1.5
113,3,263,2,1,1,2,75418,75418,2
113,3,302,1,1,1,1,125272,125272,1
113,3,304,2,1,1,2,175020,175020,2
113,3,308,2,1,1,7,105502,105502,7
113,3,313,1,1,1,1,94670,94670,1
113,3,313,2,1,1,4,116546,116546,4
113,3,320,2,1,1,2,64222,64222,2
113,3,364,2,1,1,3,30570,30570,3
113,3,380,2,1,1,9,142405,142405,9
113,3,383,1,2,2,10,63193,31596.5,5
113,3,383,2,2,2,8,77652,38826,4
113,3,383,3,1,1,9,68655,68655,9
113,3,420,2,2,2,8,188107,94053.5,4
113,3,420,3,1,1,4,30069,30069,4
113,3,422,3,1,1,1,27225,27225,1
113,3,463,2,2,2,14,172413,86206.5,7
113,3,466,2,1,1,8,66937,66937,8
113,3,466,3,3,3,12,131502,43834,4
113,3,466,4,1,1,5,43227,43227,5
113,3,513,2,1,1,4,96944,96944,4
113,3,540,1,1,1,2,34921,34921,2
113,3,540,2,3,3,10,133111,44370.3333,3.33
113,3,541,2,2,2,6,120425,60212.5,3
113,3,542,2,1,1,3,40627,40627,3
113,3,560,1,4,4,8,110753,27688.25,2
113,3,560,2,4,4,8,101308,25327,2
113,3,560,3,1,1,2,31558,31558,2
113,3,563,2,1,1,1,5931,5931,1
113,3,566,2,2,2,2,25681,12840.5,1
113,3,566,3,1,1,3,10762,10762,3
113,3,622,2,1,1,19,149412,149412,19
113,3,626,3,1,1,7,52486,52486,7
113,3,634,1,1,1,10,75160,75160,10
113,3,634,3,1,1,7,60760,60760,7
113,3,640,1,12,12,25,86263,7188.5833,2.08
113,3,640,2,1,1,2,7111,7111,2
113,3,663,3,1,1,4,38934,38934,4
113,3,663,4,1,1,3,32246,32246,3
113,3,694,3,1,1,7,90183,90183,7
113,3,710,4,1,1,11,100899,100899,11
113,3,720,2,4,4,21,260233,65058.25,5.25
113,3,720,3,2,2,10,110508,55254,5
113,3,721,2,1,1,3,35375,35375,3
113,3,724,2,1,1,5,54277,54277,5
113,3,775,2,3,3,8,84469,28156.3333,2.67
113,3,775,3,4,4,22,183954,45988.5,5.5
113,3,862,2,1,1,9,48284,48284,9
113,4,21,2,2,2,15,563462,281731,7.5
113,4,23,3,3,3,16,905250,301750,5.33
113,4,24,1,7,7,7,506533,72361.8571,1
113,4,24,2,4,4,4,279546,69886.5,1
113,4,24,3,3,3,18,376647,125549,6
113,4,41,3,3,3,8,157603,52534.3333,2.67
113,4,42,2,2,2,18,154493,77246.5,9
113,4,43,1,1,1,1,35384,35384,1
113,4,43,3,1,1,14,187838,187838,14
113,4,44,1,1,1,3,42188,42188,3
113,4,44,2,1,1,1,32322,32322,1
113,4,44,3,1,1,1,41796,41796,1
113,4,44,4,2,2,13,244394,122197,6.5
113,4,45,1,8,8,20,476970,59621.25,2.5
113,4,45,2,21,21,69,1348186,64199.3333,3.29
113,4,45,3,6,6,38,525973,87662.1667,6.33
113,4,45,4,2,2,11,244436,122218,5.5
113,4,46,3,1,1,8,84780,84780,8
113,4,47,1,6,6,13,261757,43626.1667,2.17
113,4,47,2,5,5,9,175144,35028.8,1.8
113,4,47,3,2,2,10,118589,59294.5,5
113,4,48,3,1,1,3,25658,25658,3
113,4,49,1,1,1,1,54193,54193,1
113,4,50,2,1,1,4,31982,31982,4
113,4,50,3,1,1,6,112023,112023,6
113,4,52,1,4,4,9,137106,34276.5,2.25
113,4,52,2,1,1,1,36187,36187,1
113,4,52,3,5,5,25,232217,46443.4,5
113,4,52,4,1,1,14,143898,143898,14
113,4,53,1,3,3,5,106668,35556,1.67
113,4,53,2,4,4,19,212997,53249.25,4.75
113,4,53,3,3,3,5,97802,32600.6667,1.67
113,4,53,4,1,1,5,61983,61983,5
113,4,54,1,3,3,4,82460,27486.6667,1.33
113,4,54,2,4,4,8,117114,29278.5,2
113,4,55,1,1,1,1,25302,25302,1
113,4,55,2,3,3,14,222810,74270,4.67
113,4,55,3,2,2,10,173722,86861,5
113,4,57,2,1,1,3,51911,51911,3
113,4,58,1,5,5,24,191776,38355.2,4.8
113,4,58,2,11,11,60,595427,54129.7273,5.45
113,4,58,3,10,10,66,551312,55131.2,6.6
113,4,58,4,4,4,43,413581,103395.25,10.75
113,4,59,3,1,1,5,29557,29557,5
113,4,82,1,1,1,2,36661,36661,2
113,4,111,1,1,1,1,11646,11646,1
113,4,111,2,1,1,3,54482,54482,3
113,4,113,1,4,4,12,94101,23525.25,3
